Year,Date Of Incident,Route,Operator,Group Name,Bus Garage,Borough,Injury Result Description,Incident Event Type,Victim Category,Victims Sex,Victims Age
2018,01-01-18,65,London United,London United,Fulwell (London United),Kingston upon Thames,Injuries treated on scene,Collision Incident,Pedestrian,Female,Youth
2018,01-01-18,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,67,Arriva London North,Arriva London,Stamford Hill,Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,68,London Central,Go-Ahead,Camberwell,Camden,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2018,01-01-18,68,London Central,Go-Ahead,Camberwell,Southwark,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,69,Tower Transit,Tower Transit,Lea Interchange,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown
2018,01-01-18,75,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2018,01-01-18,75,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2018,01-01-18,76,London General,Go-Ahead,Northumberland Park,City of London,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2018,01-01-18,77,London General,Go-Ahead,Stockwell,Wandsworth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,78,Arriva London North,Arriva London,Ash Grove (Arriva),Southwark,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2018,01-01-18,81,London United,London United,Hounslow,None London Borough,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,86,East London,Stagecoach,Romford (East London Buses),Havering,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Adult
2018,01-01-18,86,East London,Stagecoach,Romford (East London Buses),Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,86,East London,Stagecoach,Romford (East London Buses),Redbridge,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Male,Adult
2018,01-01-18,87,London General,Go-Ahead,Stockwell,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,87,London General,Go-Ahead,Stockwell,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,87,London General,Go-Ahead,Stockwell,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,88,London General,Go-Ahead,Stockwell,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2018,01-01-18,90,Metroline,Metroline,West Perivale,Ealing,Injuries treated on scene,Personal Injury,Bus Driver,Female,Adult
2018,01-01-18,90,Metroline,Metroline,West Perivale,Hillingdon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,90,Metroline,Metroline,West Perivale,Hounslow,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly
2018,01-01-18,91,Metroline,Metroline,Holloway,Camden,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,91,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,93,London General,Go-Ahead,Sutton,Sutton,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,96,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2018,01-01-18,96,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2018,01-01-18,96,Selkent,Stagecoach,Plumstead,Greenwich,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Adult
2018,01-01-18,96,Selkent,Stagecoach,Plumstead,None London Borough,Injuries treated on scene,Collision Incident,Passenger,Female,Youth
2018,01-01-18,96,Selkent,Stagecoach,Plumstead,None London Borough,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,97,East London,Stagecoach,West Ham,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child
2018,01-01-18,97,East London,Stagecoach,West Ham,Newham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,97,East London,Stagecoach,West Ham,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2018,01-01-18,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2018,01-01-18,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,98,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,98,Metroline,Metroline,Willesden,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,98,Metroline,Metroline,Willesden,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,99,Arriva London North,Arriva London,Dartford,Not specified,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2018,01-01-18,99,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Youth
2018,01-01-18,102,Arriva London North,Arriva London,Palmers Green,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,103,Arriva London North,Arriva London,Grays,Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,105,Metroline,Metroline,West Perivale,Ealing,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2018,01-01-18,105,Metroline,Metroline,West Perivale,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,105,Metroline,Metroline,West Perivale,Hounslow,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2018,01-01-18,106,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2018,01-01-18,108,London Central,Go-Ahead,Morden Wharf Road,Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,109,Abellio London,Abellio,Beddington (Abellio London),Croydon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,111,London United,London United,Hounslow,Hillingdon,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2018,01-01-18,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Elderly
2018,01-01-18,111,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Elderly
2018,01-01-18,111,London United,London United,Hounslow,Hounslow,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Pedestrian,Female,Unknown
2018,01-01-18,111,London United,London United,Hounslow,Kingston upon Thames,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult
2018,01-01-18,112,Metroline,Metroline,Cricklewood,Ealing,Injuries treated on scene,Collision Incident,Passenger,Male,Youth
2018,01-01-18,113,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Collision Incident,Pedestrian,Male,Elderly
2018,01-01-18,113,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2018,01-01-18,113,Metroline,Metroline,Edgware (Metroline),Brent,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,113,Metroline,Metroline,Edgware (Metroline),Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,114,Metroline West,Metroline,Uxbridge,Harrow,Injuries treated on scene,Vandalism Hooliganism,Passenger,Unknown,Unknown
2018,01-01-18,114,Metroline West,Metroline,Uxbridge,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,114,Metroline West,Metroline,Uxbridge,Hillingdon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,115,Blue Triangle Buses,Go-Ahead,River Road,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,119,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,119,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,121,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2018,01-01-18,122,Selkent,Stagecoach,Plumstead,Greenwich,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Adult
2018,01-01-18,122,Selkent,Stagecoach,Plumstead,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2018,01-01-18,122,Selkent,Stagecoach,Plumstead,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,122,Selkent,Stagecoach,Plumstead,Not specified,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult
2018,01-01-18,125,Metroline,Metroline,Potters Bar,Barnet,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2018,01-01-18,126,Metrobus,Go-Ahead,Orpington (Metrobus),Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,127,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,131,London General,Go-Ahead,Merton,Kingston upon Thames,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,133,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Collision Incident,Pedestrian,Female,Unknown
2018,01-01-18,133,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2018,01-01-18,134,Metroline,Metroline,Potters Bar,Camden,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Adult
2018,01-01-18,134,Metroline,Metroline,Potters Bar,Haringey,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Adult
2018,01-01-18,134,Metroline,Metroline,Potters Bar,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,136,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Pedestrian,Male,Adult
2018,01-01-18,136,Selkent,Stagecoach,Catford,Lewisham,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Unknown
2018,01-01-18,136,Selkent,Stagecoach,Catford,Lewisham,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Male,Elderly
2018,01-01-18,137,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child
2018,01-01-18,137,Arriva London South,Arriva London,Brixton,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,137,Arriva London South,Arriva London,Norwood,Westminster,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2018,01-01-18,137,Arriva London South,Arriva London,Norwood,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,139,London Sovereign,London United,Edgware (Sovereign),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,140,Metroline,Metroline,Harrow Weald,Ealing,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,140,Metroline,Metroline,Harrow Weald,Harrow,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,140,Metroline,Metroline,Harrow Weald,Hillingdon,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2018,01-01-18,141,Arriva London North,Arriva London,Palmers Green,Haringey,Injuries treated on scene,Collision Incident,Passenger,Female,Adult
2018,01-01-18,141,Arriva London North,Arriva London,Palmers Green,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,144,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2018,01-01-18,144,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,144,Arriva London North,Arriva London,Wood Green,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Passenger,Female,Adult
2018,01-01-18,144,Arriva London North,Arriva London,Wood Green,Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2018,01-01-18,145,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,145,East London,Stagecoach,Barking (East London Buses),Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child
2018,01-01-18,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Injuries treated on scene,Collision Incident,Passenger,Female,Adult
2018,01-01-18,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Female,Adult
2018,01-01-18,147,Blue Triangle Buses,Go-Ahead,River Road,Newham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Youth
2018,01-01-18,149,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown
2018,01-01-18,149,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,149,Arriva London North,Arriva London,Tottenham,Southwark,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2018,01-01-18,155,London General,Go-Ahead,Stockwell,Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Elderly
2018,01-01-18,155,London General,Go-Ahead,Stockwell,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2018,01-01-18,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2018,01-01-18,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Unknown,Youth
2018,01-01-18,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown
2018,01-01-18,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown
2018,01-01-18,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown
2018,01-01-18,159,Abellio London,Abellio,Battersea (Abellio London),Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Female,Adult
2018,01-01-18,160,Arriva London North,Arriva London,Dartford,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2018,01-01-18,162,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult
2018,01-01-18,164,London General,Go-Ahead,Merton,Sutton,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,165,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2018,01-01-18,166,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Unknown
2018,01-01-18,168,Metroline,Metroline,Holloway,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2018,01-01-18,168,Metroline,Metroline,Holloway,Camden,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Male,Adult
2018,01-01-18,169,East London,Stagecoach,Barking (East London Buses),Redbridge,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2018,01-01-18,169,East London,Stagecoach,Barking (East London Buses),Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
